id;btag;accountid;catid;partnerid;amount;memo;transferid;isUmbuchung
6880;2011-07-04;2;1;122;37047;;;0
6882;2011-07-04;2;10009;160;-20000;;;0
6883;2011-07-08;2;1;122;50000;;;0
6885;2011-07-12;2;10016;177;-35920;RC Bremen 30.06.;;0
6886;2011-07-14;2;10009;160;-10000;;;0
6887;2011-07-14;2;10015;181;-4730;;;0
6888;2011-07-14;2;1;122;35000;;;0
6890;2011-07-15;2;10035;364;-4200;;;0
6891;2011-07-15;2;1000;450;544096;;;0
6892;2011-07-15;2;10002;450;681404;;6891;0
6893;2011-07-15;2;10041;450;-220166;;6891;0
6894;2011-07-15;2;10044;450;-12108;;6891;0
6895;2011-07-15;2;10042;450;-54725;;6891;0
6896;2011-07-15;2;10043;450;-8250;;6891;0
6897;2011-07-15;2;25;450;-4000;;6891;0
6898;2011-07-15;2;11055;450;0;;6891;0
6899;2011-07-15;2;11014;450;28191;;6891;0
6900;2011-07-15;2;11072;450;31240;;6891;0
6901;2011-07-15;2;11013;450;-31240;;6891;0
6902;2011-07-15;2;11019;450;-1000;Firmenhandy;6891;0
6903;2011-07-15;2;11033;450;134750;;6891;0
6904;2011-07-17;2;10009;160;-20000;;;0
6905;2011-07-24;2;10009;160;-20000;;;0
6906;2011-07-26;2;10016;456;36520;;;0
6907;2011-07-28;2;11020;414;-3000;Unity;;0
6908;2011-07-28;2;10050;837;136552;DKV BRE;;0
6909;2011-07-29;2;11015;191;-40000;Unterhalt;;0
6910;2011-07-29;2;10009;160;-20000;;;0
6911;2011-07-30;2;1000;367;-64001;;;0
6912;2011-07-30;2;23;367;-43289;;6911;0
6914;2011-07-30;2;11080;367;-20712;;6911;0
6915;2011-08-01;2;11069;242;-26000;Hausgeld;;0
6916;2011-08-01;2;10050;837;-58225;DKV;;0
6917;2011-08-01;2;1000;501;-155500;Talstr;;0
6918;2011-08-01;2;10029;501;-116000;Talstr;6917;0
6919;2011-08-01;2;11108;501;-25500;Talstr;6917;0
6920;2011-08-01;2;11071;501;-14000;Garage;6917;0
6921;2011-08-01;2;1;122;180000;;;0
6923;2011-08-02;2;10028;192;-285;;;0
6924;2011-08-03;2;1;122;67047;;;0
6926;2011-08-04;2;10022;254;-11558;Amazon;;0
6927;2011-08-05;2;11069;280;-32411;Abrechnung 2010;;0
6928;2011-08-05;2;11069;242;-10893;Abrechnung 2010;;0
6929;2011-08-08;2;1;122;170000;;;0
6931;2011-08-08;2;1;122;150000;;;0
6933;2011-08-09;2;11077;160;-70000;Bargeld;;0
6934;2011-08-12;2;10028;557;-1409;Segeln;;0
6935;2011-08-15;2;11081;256;-4652;Grundsteuer;;0
6936;2011-08-15;2;1000;450;433363;;;0
6937;2011-08-15;2;10002;450;681404;;6936;0
6938;2011-08-15;2;10041;450;-197400;;6936;0
6939;2011-08-15;2;10044;450;-10857;;6936;0
6940;2011-08-15;2;10042;450;-54725;;6936;0
6941;2011-08-15;2;10043;450;-8250;;6936;0
6942;2011-08-15;2;25;450;-4000;;6936;0
6943;2011-08-15;2;11055;450;0;;6936;0
6944;2011-08-15;2;11014;450;28191;;6936;0
6945;2011-08-15;2;11072;450;31240;;6936;0
6946;2011-08-15;2;11013;450;-31240;;6936;0
6947;2011-08-15;2;11019;450;-1000;Firmenhandy;6936;0
6948;2011-08-15;2;10035;364;-4200;;;0
6949;2011-08-15;2;11046;517;-4940;Spiegel;;0
6950;2011-08-16;2;10009;160;-30000;Bargeld;;0
6951;2011-08-26;2;10009;160;-30000;Bargeld;;0
6952;2011-08-28;2;1000;367;-64001;;;0
6953;2011-08-28;2;23;367;-43437;;6952;0
6955;2011-08-28;2;11080;367;-20564;;6952;0
6956;2011-08-29;2;1;122;140000;;;0
6958;2011-08-30;2;11077;457;-6069;Kautionsversicherung;;0
6959;2011-08-30;2;11015;191;-40000;Unterhalt;;0
6960;2011-08-30;2;11020;414;-3000;Unity;;0
6961;2011-09-01;2;10050;837;-58225;DKV;;0
6962;2011-09-01;2;1000;501;-155500;Talstr;;0
6963;2011-09-01;2;10029;501;-116000;Talstr;6962;0
6964;2011-09-01;2;11108;501;-25500;Talstr;6962;0
6965;2011-09-01;2;11071;501;-14000;Garage;6962;0
6966;2011-09-01;2;11069;242;-26000;Hausgeld;;0
6967;2011-09-01;2;10009;160;-40000;Bargeld;;0
6968;2011-09-01;2;1;122;180000;;;0
6970;2011-09-01;2;1;122;40000;;;0
6972;2011-09-07;2;1;122;109547;;;0
6974;2011-09-12;2;10009;160;-20000;Bargeld;;0
6975;2011-09-15;2;1000;450;433363;;;0
6976;2011-09-15;2;10002;450;681404;;6975;0
6977;2011-09-15;2;10041;450;-197400;;6975;0
6978;2011-09-15;2;10044;450;-10857;;6975;0
6979;2011-09-15;2;10042;450;-54725;;6975;0
6980;2011-09-15;2;10043;450;-8250;;6975;0
6981;2011-09-15;2;25;450;-4000;;6975;0
6982;2011-09-15;2;11055;450;0;;6975;0
6983;2011-09-15;2;11014;450;28191;;6975;0
6984;2011-09-15;2;11072;450;31240;;6975;0
6985;2011-09-15;2;11013;450;-31240;;6975;0
6986;2011-09-15;2;11019;450;-1000;Firmenhandy;6975;0
6987;2011-09-15;2;10009;160;-5000;Bargeld;;0
6988;2011-09-20;2;11105;244;-5394;;;0
6989;2011-09-20;2;10009;160;-10000;Bargeld;;0
6990;2011-09-27;2;10022;393;-5100;Internetdomain;;0
6991;2011-09-28;2;1000;367;-64001;;;0
6992;2011-09-28;2;23;367;-43585;;6991;0
6994;2011-09-28;2;11080;367;-20416;;6991;0
6995;2011-09-29;2;11015;191;-40000;Unterhalt;;0
6996;2011-09-29;2;1;122;22500;;;0
6998;2011-09-30;2;11020;414;-3000;Unity;;0
6999;2011-09-30;2;1000;125;32;;;0
7000;2011-09-30;2;10015;125;0;;6999;0
7001;2011-09-30;2;2107;125;43;;6999;0
7002;2011-09-30;2;10054;125;0;;6999;0
7003;2011-09-30;2;10037;125;0;;6999;0
7004;2011-09-30;2;2500;125;-11;;6999;0
7005;2011-09-30;2;10015;125;0;;6999;0
7006;2011-09-30;2;10015;125;0;;6999;0
7007;2011-09-30;2;1;122;130000;;;0
7009;2011-10-01;2;11069;242;-23000;Hausgeld;;0
7010;2011-10-01;2;10050;837;-58225;DKV;;0
7011;2011-10-01;2;1000;501;-158618;Talstr;;0
7012;2011-10-01;2;10029;501;-118800;Talstr;7011;0
7013;2011-10-01;2;11108;501;-25500;Talstr;7011;0
7014;2011-10-01;2;11071;501;-14318;Garage;7011;0
7015;2011-10-03;2;10009;160;-20000;Bargeld;;0
7016;2011-10-04;2;1;122;200000;;;0
7018;2011-10-08;2;10035;364;-4200;Jahresabrechung WM6;;0
7019;2011-10-10;2;10009;160;-20000;Bargeld;;0
7020;2011-10-10;2;1;122;400000;;;0
7022;2011-10-11;2;10035;364;2803;Jahresabrechung WM6;;0
7023;2011-10-13;2;10009;160;-20000;Bargeld;;0
7024;2011-10-14;2;1000;125;-4267;;;0
7025;2011-10-14;2;10015;125;0;;7024;0
7026;2011-10-14;2;2107;125;0;;7024;0
7027;2011-10-14;2;10054;125;0;;7024;0
7028;2011-10-14;2;10037;125;0;;7024;0
7029;2011-10-14;2;2500;125;0;;7024;0
7030;2011-10-14;2;10015;125;0;;7024;0
7031;2011-10-14;2;10015;125;-4267;;7024;0
7032;2011-10-15;2;1000;450;628278;;;0
7033;2011-10-15;2;10002;450;681404;;7032;0
7034;2011-10-15;2;10041;450;-344400;;7032;0
7035;2011-10-15;2;10044;450;-18942;;7032;0
7036;2011-10-15;2;10042;450;-54725;;7032;0
7037;2011-10-15;2;10043;450;-8250;;7032;0
7038;2011-10-15;2;25;450;-4000;;7032;0
7039;2011-10-15;2;11055;450;0;;7032;0
7040;2011-10-15;2;11014;450;28191;;7032;0
7041;2011-10-15;2;11072;450;31240;;7032;0
7042;2011-10-15;2;11013;450;-31240;;7032;0
7043;2011-10-15;2;11019;450;-1000;Firmenhandy;7032;0
7044;2011-10-15;2;11033;450;350000;Bonuszahlung Integration;7032;0
7045;2011-10-17;2;10009;160;-5000;Bargeld;;0
7046;2011-10-18;2;10022;254;-9154;Amazon;;0
7047;2011-10-19;2;11042;124;-30800;;;0
7048;2011-10-21;2;1;122;102500;;;0
7050;2011-10-24;2;11041;354;-8806;Reifenwechsel;;0
7051;2011-10-24;2;10009;160;-60000;Bargeld;;0
7052;2011-10-28;2;1000;367;-64001;;;0
7053;2011-10-28;2;23;367;-43733;;7052;0
7055;2011-10-28;2;11080;367;-20268;;7052;0
7056;2011-10-29;2;11015;191;-40000;Unterhalt;;0
7057;2011-10-29;2;1;122;110000;;;0
7059;2011-10-30;2;11020;414;-3000;Unity;;0
7060;2011-10-30;2;1;122;200000;;;0
7062;2011-11-01;2;1000;501;-158618;Talstr;;0
7063;2011-11-01;2;10029;501;-118800;Talstr;7062;0
7064;2011-11-01;2;11108;501;-25500;Talstr;7062;0
7065;2011-11-01;2;11071;501;-14318;Garage;7062;0
7066;2011-11-01;2;10050;837;-58225;DKV;;0
7067;2011-11-01;2;11069;242;-23000;Hausgeld;;0
7068;2011-11-02;2;10028;192;-225;;;0
7069;2011-11-07;2;1;122;50000;;;0
7071;2011-11-14;2;11046;517;1900;;;0
7072;2011-11-14;2;10009;160;-20000;Bargeld;;0
7073;2011-11-15;2;10035;364;-4200;;;0
7074;2011-11-15;2;11046;517;-4940;Spiegel;;0
7075;2011-11-15;2;11081;256;-4652;Grundsteuer;;0
7076;2011-11-15;2;1000;450;433363;;;0
7077;2011-11-15;2;10002;450;681404;;7076;0
7078;2011-11-15;2;10041;450;-197400;;7076;0
7079;2011-11-15;2;10044;450;-10857;;7076;0
7080;2011-11-15;2;10042;450;-54725;;7076;0
7081;2011-11-15;2;10043;450;-8250;;7076;0
7082;2011-11-15;2;25;450;-4000;;7076;0
7083;2011-11-15;2;11055;450;0;;7076;0
7084;2011-11-15;2;11014;450;28191;;7076;0
7085;2011-11-15;2;11072;450;31240;;7076;0
7086;2011-11-15;2;11013;450;-31240;;7076;0
7087;2011-11-15;2;11019;450;-1000;Firmenhandy;7076;0
7088;2011-11-15;2;11043;498;729;Kasko-Versicherung;;0
7089;2011-11-23;2;11055;455;-4500;;;0
7090;2011-11-28;2;1000;367;-64001;;;0
7091;2011-11-28;2;23;367;-43883;;7090;0
7093;2011-11-28;2;11080;367;-20118;;7090;0
7094;2011-11-28;2;10022;254;-21125;Navigon Navi;;0
7095;2011-11-28;2;10022;254;-41731;Samsung Galaxy;;0
7096;2011-11-29;2;11015;191;-40000;Unterhalt;;0
7097;2011-11-29;2;11019;499;-1000;;;0
7098;2011-11-29;2;1;122;60000;;;0
7100;2011-11-30;2;11020;414;-3000;Unity;;0
7101;2011-11-30;2;1;122;150000;;;0
7103;2011-12-01;2;11069;242;-23000;Hausgeld;;0
7104;2011-12-01;2;10050;837;-58225;DKV;;0
7105;2011-12-01;2;1000;501;-158618;Talstr;;0
7106;2011-12-01;2;10029;501;-118800;Talstr;7105;0
7107;2011-12-01;2;11108;501;-25500;Talstr;7105;0
7108;2011-12-01;2;11071;501;-14318;Garage;7105;0
7109;2011-12-01;2;10022;254;600;Erstattung;;0
7110;2011-12-01;2;1;122;60000;;;0
7112;2011-12-01;2;1;122;107047;;;0
7114;2011-12-03;2;10028;192;-350;;;0
7115;2011-12-03;2;11019;499;-4000;;;0
7116;2011-12-04;2;10009;160;-20000;Bargeld;;0
7117;2011-12-07;2;1;122;48131;;;0
7119;2011-12-15;2;10035;364;-4200;;;0
7120;2011-12-15;2;1000;450;436965;;;0
7121;2011-12-15;2;10002;450;681404;;7120;0
7122;2011-12-15;2;10041;450;-193984;;7120;0
7123;2011-12-15;2;10044;450;-10671;;7120;0
7124;2011-12-15;2;10042;450;-54725;;7120;0
7125;2011-12-15;2;10043;450;-8250;;7120;0
7126;2011-12-15;2;25;450;-4000;;7120;0
7127;2011-12-15;2;11055;450;0;;7120;0
7128;2011-12-15;2;11014;450;28191;;7120;0
7129;2011-12-15;2;11072;450;31240;;7120;0
7130;2011-12-15;2;11013;450;-31240;;7120;0
7131;2011-12-15;2;11019;450;-1000;Firmenhandy;7120;0
7132;2011-12-16;2;10009;160;-20000;Bargeld;;0
7133;2011-12-21;2;10022;254;-5000;Geschenk Frau Liebler;;0
7134;2011-12-23;2;10028;416;-4973;;;0
7135;2011-12-29;2;11015;191;-40000;Unterhalt;;0
7136;2011-12-29;2;10022;254;-2998;Geschenk Susi;;0
7137;2011-12-30;2;1000;367;-64001;;;0
7138;2011-12-30;2;23;367;-44032;;7137;0
7140;2011-12-30;2;11080;367;-19969;;7137;0
7141;2011-12-30;2;11020;414;-3000;Unity;;0
7142;2011-12-30;2;10009;160;-20000;Bargeld;;0
7143;2011-12-30;2;1;122;155547;;;0
7145;2011-12-31;2;1000;125;24;;;0
7146;2011-12-31;2;10015;125;0;;7145;0
7147;2011-12-31;2;2107;125;32;;7145;0
7148;2011-12-31;2;10054;125;0;;7145;0
7149;2011-12-31;2;10037;125;0;;7145;0
7150;2011-12-31;2;2500;125;-8;;7145;0
7151;2011-12-31;2;10015;125;0;;7145;0
7152;2011-12-31;2;10015;125;0;;7145;0
7153;2012-01-01;2;11069;242;-23000;Hausgeld;;0
7154;2012-01-01;2;10050;837;-58145;DKV;;0
7155;2012-01-01;2;11043;498;-44555;Kasko-Versicherung;;0
7156;2012-01-01;2;1000;501;-158618;Talstr;;0
7157;2012-01-01;2;10029;501;-118800;Talstr;7156;0
7158;2012-01-01;2;11108;501;-25500;Talstr;7156;0
7159;2012-01-01;2;11071;501;-14318;Garage;7156;0
7160;2012-01-01;2;10015;181;-1678;;;0
7161;2012-01-02;2;1;122;237502;;;0
7163;2012-01-03;2;10036;459;-1950;Aval;;0
7164;2012-01-04;2;1;122;7047;;;0
7166;2012-01-10;2;10009;160;-25000;Bargeld;;0
7167;2012-01-13;2;1000;450;435015;;;0
7168;2012-01-13;2;10002;450;681404;;7167;0
7169;2012-01-13;2;10041;450;-196325;;7167;0
7170;2012-01-13;2;10044;450;-10797;;7167;0
7171;2012-01-13;2;10042;450;-54880;;7167;0
7172;2012-01-13;2;10043;450;-8400;;7167;0
7173;2012-01-13;2;25;450;-4000;;7167;0
7174;2012-01-13;2;11055;450;0;;7167;0
7175;2012-01-13;2;11014;450;29013;;7167;0
7176;2012-01-13;2;11072;450;31240;;7167;0
7177;2012-01-13;2;11013;450;-31240;;7167;0
7178;2012-01-13;2;11019;450;-1000;Firmenhandy;7167;0
7179;2012-01-21;2;10022;416;-54900;Laptop;;0
7180;2012-01-23;2;1;122;50000;;;0
7182;2012-01-27;2;10015;214;21410;Erstattung 2011;;0
7183;2012-01-27;2;10028;460;-2315;;;0
7184;2012-01-28;2;1000;367;-64001;;;0
7185;2012-01-28;2;23;367;-44182;;7184;0
7187;2012-01-28;2;11080;367;-19819;;7184;0
7188;2012-01-29;2;11015;191;-40000;Unterhalt;;0
7189;2012-01-29;2;10009;160;-25000;Bargeld;;0
7190;2012-01-31;2;1;122;107001;;;0
7192;2012-02-01;2;11069;242;-23000;Hausgeld;;0
7193;2012-02-01;2;10050;837;-58145;DKV;;0
7194;2012-02-01;2;10028;192;-7495;;;0
7195;2012-02-01;2;1;122;58145;;;0
7197;2012-02-02;2;1;122;19495;;;0
7199;2012-02-15;2;11046;517;-4940;Spiegel;;0
7200;2012-02-15;2;11081;256;-5089;Grundsteuer;;0
7201;2012-02-15;2;1000;450;435015;;;0
7202;2012-02-15;2;10002;450;681404;;7201;0
7203;2012-02-15;2;10041;450;-196325;;7201;0
7204;2012-02-15;2;10044;450;-10797;;7201;0
7205;2012-02-15;2;10042;450;-54880;;7201;0
7206;2012-02-15;2;10043;450;-8400;;7201;0
7207;2012-02-15;2;25;450;-4000;;7201;0
7208;2012-02-15;2;11055;450;0;;7201;0
7209;2012-02-15;2;11014;450;29013;;7201;0
7210;2012-02-15;2;11072;450;31240;;7201;0
7211;2012-02-15;2;11013;450;-31240;;7201;0
7212;2012-02-15;2;11019;450;-1000;Firmenhandy;7201;0
7213;2012-02-15;2;10035;364;-4200;;;0
7214;2012-02-18;2;7;122;14149;;;0
7216;2012-02-28;2;1000;367;-64001;;;0
7217;2012-02-28;2;23;367;-44333;;7216;0
7219;2012-02-28;2;11080;367;-19668;;7216;0
7220;2012-02-29;2;11015;191;-40000;Unterhalt;;0
7221;2012-03-01;2;11069;242;-23000;Hausgeld;;0
7222;2012-03-01;2;10050;837;-58145;DKV;;0
7223;2012-03-01;2;1000;501;-158618;Talstr;;0
7224;2012-03-01;2;10029;501;-118800;Talstr;7223;0
7225;2012-03-01;2;11108;501;-25500;Talstr;7223;0
7226;2012-03-01;2;11071;501;-14318;Garage;7223;0
7227;2012-03-01;2;10028;192;-1490;;;0
7228;2012-03-01;2;7;122;158618;;;0
7230;2012-03-01;2;1;122;188146;;;0
7232;2012-03-01;2;1;122;40345;;;0
7234;2012-03-02;2;10009;160;-25000;Bargeld;;0
7235;2012-03-08;2;1;122;70000;KONTOÜBERTRAG              ÜBERTRAG AUF GIROKONTO;;0
7237;2012-03-09;2;1;122;30000;KONTOÜBERTRAG              ÜBERTRAG AUF GIROKONTO;;0
7239;2012-03-12;2;10009;0;-20000;AUSZAHLUNG GAA             GA NR00004117 BLZ50040048 0;;0
7240;2012-03-15;2;10035;364;-4200;LASTSCHRIFT EINZUG         B8381259062V20138520917;;0
7241;2012-03-15;2;1000;450;434975;;;0
7242;2012-03-15;2;10002;450;681404;;7241;0
7243;2012-03-15;2;10041;450;-196325;;7241;0
7244;2012-03-15;2;10044;450;-10797;;7241;0
7245;2012-03-15;2;10042;450;-54880;;7241;0
7246;2012-03-15;2;10043;450;-8400;;7241;0
7247;2012-03-15;2;25;450;-4000;;7241;0
7248;2012-03-15;2;11055;450;0;;7241;0
7249;2012-03-15;2;11014;450;28973;;7241;0
7250;2012-03-15;2;11072;450;31240;;7241;0
7251;2012-03-15;2;11013;450;-31240;;7241;0
7252;2012-03-15;2;11019;450;-1000;Firmenhandy;7241;0
7253;2012-03-15;2;10009;345;3032;;;0
7254;2012-03-22;2;11105;244;-5394;ÜBERTRAG/ÜBERWEISUNG       3918065600008;;0
7255;2012-03-26;2;10009;0;-25000;AUSZAHLUNG GAA             GA NR00002776 BLZ50040048 0;;0
7256;2012-03-26;2;1;122;30000;KONTOÜBERTRAG              ÜBERTRAG AUF GIROKONTO;;0
7258;2012-03-29;2;11015;191;-40000;Unterhalt                  ÜBERTRAG/ÜBERWEISUNG;;0
7259;2012-03-29;2;1;122;40000;KONTOÜBERTRAG              ÜBERTRAG AUF GIROKONTO;;0
7261;2012-03-30;2;11020;414;-3000;Unity                      LASTSCHRIFT EINZUG;;0
7262;2012-03-30;2;1;122;20000;KONTOÜBERTRAG              ÜBERTRAG AUF GIROKONTO;;0
7264;2012-03-30;2;10009;0;-25000;AUSZAHLUNG GAA             GA NR00004117 BLZ50040048 0;;0
7265;2012-04-02;2;1000;367;-64001;LASTSCHRIFT EINZUG         ZAHLUNGSBELEG 3130502926;;0
7266;2012-04-02;2;23;367;-44484;LASTSCHRIFT EINZUG         ZAHLUNGSBELEG 3130502926;7265;0
7268;2012-04-02;2;11080;367;-19517;LASTSCHRIFT EINZUG         ZAHLUNGSBELEG 3130502926;7265;0
7269;2012-04-02;2;11069;242;-23000;Hausgeld                   ÜBERTRAG/ÜBERWEISUNG;;0
7270;2012-04-02;2;10050;837;-58145;DKV                        LASTSCHRIFT EINZUG;;0
7271;2012-04-02;2;10029;501;-133118;Talstr                     ÜBERTRAG/ÜBERWEISUNG;;0
7272;2012-04-02;2;11108;501;-25500;ÜBERTRAG/ÜBERWEISUNG       NK WINDMUEHLSTR 6, APP13;;0
7273;2012-04-02;2;1;122;181618;KONTOÜBERTRAG              ÜBERTRAG AUF GIROKONTO;;0
7275;2012-04-02;2;1;122;150000;KONTOÜBERTRAG              ÜBERTRAG AUF GIROKONTO;;0
7277;2012-04-02;2;19;122;140000;ÜBERTRAG/ÜBERWEISUNG       Ref. JD21209375152121/8294;;0
7279;2012-04-02;2;10022;254;-849;LASTSCHRIFT EINZUG         1895218593444655;;0
7280;2012-04-03;2;10028;192;-1295;;;0
7281;2012-04-05;2;1;122;60000;KONTOÜBERTRAG              ÜBERTRAG AUF GIROKONTO;;0
7283;2012-04-13;2;10035;364;-4200;LASTSCHRIFT EINZUG         B8321511341V20138520917;;0
7284;2012-04-13;2;11055;455;-4500;Beitrag Sport;;0
7285;2012-04-15;2;1000;450;434975;;;0
7286;2012-04-15;2;10002;450;681404;;7285;0
7287;2012-04-15;2;10041;450;-196325;;7285;0
7288;2012-04-15;2;10044;450;-10797;;7285;0
7289;2012-04-15;2;10042;450;-54880;;7285;0
7290;2012-04-15;2;10043;450;-8400;;7285;0
7291;2012-04-15;2;25;450;-4000;;7285;0
7292;2012-04-15;2;11055;450;0;;7285;0
7293;2012-04-15;2;11014;450;28973;;7285;0
7294;2012-04-15;2;11072;450;31240;;7285;0
7295;2012-04-15;2;11013;450;-31240;;7285;0
7296;2012-04-15;2;11019;450;-1000;Firmenhandy;7285;0
7297;2012-04-16;2;1;122;140000;ÜBERTRAG/ÜBERWEISUNG       Ref. HU212104L1480765/1;;0
7299;2012-04-16;2;10009;0;-25000;AUSZAHLUNG GAA             GA NR00000305 BLZ50040000 0;;0
7300;2012-04-23;2;11019;499;-1000;LASTSCHRIFT EINZUG         VORGANG - 3278375;;0
7301;2012-04-24;2;11069;242;59358;ÜBERTRAG/ÜBERWEISUNG       GUTHABEN JAHRESABRECHNUNG;;0
7302;2012-04-26;2;10009;0;-25000;AUSZAHLUNG GAA             GA NR00004122 BLZ50040000 0;;0
7303;2012-04-30;2;1000;367;-64001;LASTSCHRIFT EINZUG         ZAHLUNGSBELEG 3130658437;;0
7304;2012-04-30;2;23;367;-44635;LASTSCHRIFT EINZUG         ZAHLUNGSBELEG 3130658437;7303;0
7306;2012-04-30;2;11080;367;-19366;LASTSCHRIFT EINZUG         ZAHLUNGSBELEG 3130658437;7303;0
7307;2012-04-30;2;11020;414;-3000;Unity                      LASTSCHRIFT EINZUG;;0
7308;2012-04-30;2;11015;191;-40000;Unterhalt                  ÜBERTRAG/ÜBERWEISUNG;;0
7309;2012-05-01;2;1000;501;-158618;Talstr;;0
7310;2012-05-01;2;10029;501;-118800;Talstr;7309;0
7311;2012-05-01;2;11108;501;-25500;Talstr;7309;0
7312;2012-05-01;2;11071;501;-14318;Garage;7309;0
7313;2012-05-02;2;11069;242;-29000;Hausgeld                   ÜBERTRAG/ÜBERWEISUNG;;0
7314;2012-05-02;2;10050;837;-58145;DKV                        LASTSCHRIFT EINZUG;;0
7315;2012-05-02;2;1;122;130000;umbuchung bis 18.04.       KONTOÜBERTRAG;;0
7317;2012-05-02;2;11052;368;20000;ÜBERTRAG/ÜBERWEISUNG       AUSLAGEN WE MUENCHEN;;0
7318;2012-05-04;2;10009;0;-25000;AUSZAHLUNG GAA             GA NR00000305 BLZ50040000 0;;0
7319;2012-05-05;2;1;122;47857;;;0
7321;2012-05-05;2;1;122;140000;;;0
7323;2012-05-07;2;10022;254;-41417;Acer A200 etc;;0
7324;2012-05-08;2;1;122;60000;KONTOÜBERTRAG              ÜBERTRAG AUF GIROKONTO;;0
7326;2012-05-08;2;1;122;50000;KONTOÜBERTRAG              ÜBERTRAG AUF GIROKONTO;;0
7329;2012-05-09;2;1;122;190000;KONTOÜBERTRAG              ÜBERTRAG AUF GIROKONTO;;0
7331;2012-05-09;2;11077;415;-180310;ÜBERTRAG/ÜBERWEISUNG       CHARTENR 4461610210469;;0
7332;2012-05-11;2;10022;254;-47500;Samsung Tablet;;0
7333;2012-05-11;2;1;122;47500;KONTOÜBERTRAG              ÜBERTRAG AUF GIROKONTO;;0
7335;2012-05-11;2;10009;0;-25000;AUSZAHLUNG GAA             GA NR00004117 BLZ50040048 0;;0
7336;2012-05-14;2;10035;364;-4200;LASTSCHRIFT EINZUG         B8441712558V20138520917;;0
7337;2012-05-14;2;11046;517;-4940;Spiegel                    LASTSCHRIFT EINZUG;;0
7338;2012-05-14;2;10022;254;-1846;Tablet Zubehör;;0
7339;2012-05-14;2;11045;254;-1499;Buecher;;0
7340;2012-05-15;2;1000;450;435015;;;0
7341;2012-05-15;2;10002;450;681404;;7340;0
7342;2012-05-15;2;10041;450;-196325;;7340;0
7343;2012-05-15;2;10044;450;-10797;;7340;0
7344;2012-05-15;2;10042;450;-54880;;7340;0
7345;2012-05-15;2;10043;450;-8400;;7340;0
7346;2012-05-15;2;25;450;-4000;;7340;0
7347;2012-05-15;2;11055;450;0;;7340;0
7348;2012-05-15;2;11014;450;29013;;7340;0
7349;2012-05-15;2;11072;450;31240;;7340;0
7350;2012-05-15;2;11013;450;-31240;;7340;0
7351;2012-05-15;2;11019;450;-1000;Firmenhandy;7340;0
7352;2012-05-16;2;10022;254;-3195;Tablet Huelle;;0
7353;2012-05-18;2;11081;256;-5089;Grundsteuer                LASTSCHRIFT EINZUG;;0
7354;2012-05-21;2;11045;254;-799;LASTSCHRIFT EINZUG         2078629169805568;;0
7355;2012-05-21;2;10022;254;38095;ACER Tablet;;0
7356;2012-05-29;2;11015;191;-40000;Unterhalt                  ÜBERTRAG/ÜBERWEISUNG;;0
7357;2012-05-29;2;1;122;40000;KONTOÜBERTRAG              ÜBERTRAG AUF GIROKONTO;;0
7359;2012-05-29;2;10009;0;-20000;AUSZAHLUNG GAA             GA NR00000607 BLZ50040000 0;;0
7360;2012-05-29;2;1;122;20000;DATUM 24.05.2012, 08.23 UHR1.TAN 889395;;0
7362;2012-05-31;2;1000;367;-64001;LASTSCHRIFT EINZUG         ZAHLUNGSBELEG 3130822667;;0
7363;2012-05-31;2;23;367;-44788;LASTSCHRIFT EINZUG         ZAHLUNGSBELEG 3130822667;7362;0
7365;2012-05-31;2;11080;367;-19213;LASTSCHRIFT EINZUG         ZAHLUNGSBELEG 3130822667;7362;0
7366;2012-05-31;2;11020;414;-3000;Unity                      LASTSCHRIFT EINZUG;;0
7367;2012-05-31;2;1;122;160000;KONTOÜBERTRAG              ÜBERTRAG AUF GIROKONTO;;0
7369;2012-06-01;2;11069;242;-29000;Hausgeld;;0
7370;2012-06-01;2;10050;837;-58145;DKV                        LASTSCHRIFT EINZUG;;0
7371;2012-06-01;2;1000;501;-158618;Talstr;;0
7372;2012-06-01;2;10029;501;-118800;Talstr;7371;0
7373;2012-06-01;2;11108;501;-25500;Talstr;7371;0
7374;2012-06-01;2;11071;501;-14318;Garage;7371;0
7375;2012-06-01;2;1;122;140000;ÜBERTRAG/ÜBERWEISUNG       Ref. HW21215374009308/7728;;0
7377;2012-06-04;2;11019;499;-2000;LASTSCHRIFT EINZUG         VORGANG - 3486265;;0
7378;2012-06-04;2;11077;472;-4590;Kontaktlinsen;;0
7379;2012-06-04;2;1;122;70000;KONTOÜBERTRAG              ÜBERTRAG AUF GIROKONTO;;0
7381;2012-06-04;2;11045;254;-849;LASTSCHRIFT EINZUG         1636771445894207;;0
7382;2012-06-04;2;11045;254;-799;LASTSCHRIFT EINZUG         1967806048039110;;0
7383;2012-06-04;2;11045;254;-899;LASTSCHRIFT EINZUG         1057930176246073;;0
7384;2012-06-04;2;11045;254;-899;LASTSCHRIFT EINZUG         2957412512250019;;0
7385;2012-06-04;2;11045;254;-99;LASTSCHRIFT EINZUG         0374181050199035;;0
7386;2012-06-05;2;10009;254;-10000;Gutschein Herr Flesch;;0
7387;2012-06-06;2;1;122;60000;KONTOÜBERTRAG              ÜBERTRAG AUF GIROKONTO;;0
7389;2012-06-06;2;10009;0;-65000;AUSZAHLUNG GAA             GA NR00000305 BLZ50040000 0;;0
